Ticker,Report Date,Fiscal Year,Fiscal Period,Adj. Open,Adj. Close,PeriodReturn,Altman Z-Score,Piotroski F-Score,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Debt Ratio,Earnings Per Share (Diluted),Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Return On Invested Capital,Cash Return On Invested Capital,Dividend Payout Ratio,Net Debt / EBITDA,Net Debt / EBIT
VLO,2020-12-31,2020,Q4,56.58,49.26,0.2848,1.24,4,-0.01453,-0.02831,-0.02162,-0.01828,-0.00693,-0.39273,1.70678,0.30613,-0.88424,40.79607,46.1941,0.34641,0.00094,0.00323,-1.11421,-28.15969,-26.67359
VLO,2021-03-31,2021,Q1,71.45,63.29,0.1036,1.34,5,-0.02014,-0.03201,-0.03382,-0.03945,-0.01313,0.55432,1.42935,0.27351,-1.73403,51.12039,43.7371,-0.95842,-0.00722,-0.00928,-0.56842,-288.75499,-18.63363
VLO,2021-06-30,2021,Q2,77.15,69.85,-0.0825,1.95,5,0.02555,0.01834,0.00584,0.0092,0.00292,10.22046,1.36288,0.26471,0.39803,68.1769,43.36855,4.06809,0.01331,0.03916,2.47531,9.25514,21.82318
VLO,2021-09-30,2021,Q3,70.33,64.09,0.0786,1.91,6,0.0311,0.02348,0.01568,0.02655,0.00847,0.37851,1.31279,0.26024,1.1348,72.35294,42.83333,0.42954,0.02078,0.00422,0.86393,14.77885,15.49062
VLO,2021-12-31,2021,Q4,74.09,69.13,0.3671,2.47,7,0.0532,0.0444,0.0281,0.05487,0.01743,1.92432,1.25601,0.26091,2.47304,87.99755,45.17157,4.75892,0.03333,0.0459,0.39742,5.4161,6.88933
VLO,2022-03-31,2022,Q1,99.43,94.51,0.0552,2.56,6,0.04201,0.03591,0.02348,0.04802,0.01498,0.22495,1.17832,0.21789,2.21814,94.46569,46.1299,0.49897,0.03116,0.00486,0.44309,5.28794,7.60332
VLO,2022-06-30,2022,Q2,106.4,99.73,0.0144,4.74,7,0.12546,0.12043,0.09088,0.22345,0.07293,1.1544,1.24762,0.20017,11.50245,126.57108,51.39461,13.27845,0.11733,0.12484,0.08502,1.09779,1.20405
VLO,2022-09-30,2022,Q3,106.29,101.17,0.3256,10,8,0.0905,0.0853,0.06337,0.12869,0.04748,0.72765,1.3167,0.03262,7.22308,113.98462,60.74752,5.25586,0.07432,0.04756,0.13703,-0.52508,-0.53635
VLO,2023-03-31,2023,Q1,136.67,134.11,-0.1521,8.83,8,0.1182,0.11095,0.08417,0.12293,0.05097,0.94941,1.51871,0.03968,8.31165,98.75068,67.68835,7.89119,0.0748,0.0632,0.12357,-0.7519,-0.7749
VLO,2023-06-30,2023,Q2,116.52,113.71,,3.29,5,0.08638,0.07995,0.05633,0.07521,0.03204,0.6905,1.58516,0.18664,5.43017,96.39385,72.2095,3.74951,0.04926,0.02861,0.18879,1.82264,2.26459
VMC,2007-12-31,2007,Q4,77.43,65.25,-0.1543,1.32,,0.25801,0.16789,0.09874,0.0225,0.00947,1.8292,0.45773,0.40933,0.85121,8.83064,38.74438,1.59502,0.01574,0.01813,0.58804,16.15515,25.18433
VMC,2008-03-31,2008,Q1,65.96,55.18,-0.0939,1.2,,0.18897,0.08175,0.01705,0.00372,0.00154,-6.90143,0.44352,0.4147,0.12678,7.52309,34.48896,-0.88507,0.00774,-0.01109,3.81662,22.78291,55.46721
VMC,2008-06-30,2008,Q2,60.41,50,0.2548,1.51,,0.24005,0.23298,0.13779,0.03595,0.01541,0.22568,0.58912,0.40759,1.26673,9.29342,35.62316,0.28898,0.02181,0.00356,0.38222,10.66522,15.00839
VMC,2008-09-30,2008,Q3,74.04,62.74,-0.0564,1.38,,0.1982,0.1244,0.05827,0.01498,0.00647,0.81306,0.59151,0.40287,0.53069,9.20273,35.8056,0.43601,0.01293,0.0055,0.91177,15.78977,28.15494
VMC,2008-12-31,2008,Q4,67.8,59.2,-0.3561,0.81,3,0.18667,0.30232,-0.26629,-0.05989,-0.02387,-0.46446,0.5375,0.39788,-1.94213,7.23807,32.18512,0.89522,-0.01837,0.01143,-0.25358,-39.94794,14.48921
VMC,2009-03-31,2009,Q1,44.48,38.12,-0.0152,1.02,3,0.12928,-0.01052,-0.05461,-0.00941,-0.00371,-2.42918,0.69347,0.3977,-0.29639,5.42771,31.5046,0.71998,0.00245,0.00915,-1.64945,35.29911,-547.03755
VMC,2009-06-30,2009,Q2,43.43,37.54,0.2611,1.37,4,0.20203,0.09009,0.03077,0.00551,0.00251,1.34243,1.23844,0.33828,0.19513,6.36128,35.55112,0.26277,0.00883,0.00343,2.46187,17.87913,45.26282
VMC,2009-09-30,2009,Q3,54.97,47.34,-0.0211,1.46,5,0.19851,0.09664,0.06969,0.01327,0.00619,2.78769,1.31022,0.32556,0.43089,6.20761,32.5901,1.20597,0.00992,0.01754,0.57708,16.04805,37.22474
VMC,2009-12-31,2009,Q4,53.61,46.34,-0.098,1.34,4,0.1153,0.02875,-0.02262,-0.00331,-0.00157,-6.20324,0.85548,0.32118,-0.10475,4.67893,32.00905,0.65653,0.00218,0.00999,-2.35373,27.39183,159.84705
VMC,2010-03-31,2010,Q1,47.61,41.8,-0.0677,1.28,4,0.00181,-0.07464,-0.07855,-0.00957,-0.00458,0.34396,0.83112,0.32202,-0.30584,3.89341,31.9532,-0.1052,-0.00086,-0.0016,-0.81555,46.81734,-72.9701
VMC,2010-06-30,2010,Q2,44.23,38.97,-0.1519,1.25,4,0.16618,-0.00446,-0.03259,-0.00595,-0.00283,0.42521,0.79777,0.32361,-0.18719,5.74365,31.43779,-0.0796,0.00096,-0.00123,-1.33378,5886.72098,-822.34264
VMC,2010-09-30,2010,Q3,37.28,33.05,0.2094,1.44,5,0.17054,0.06722,0.01782,0.00329,0.00155,6.74666,1.37316,0.32362,0.10275,5.7791,31.29087,0.69491,0.00541,0.01066,2.42307,18.09205,53.47434
VMC,2010-12-31,2010,Q4,44.7,39.97,0.0338,1.35,4,0.08657,0.00255,-0.08017,-0.01188,-0.00564,-1.07583,1.32867,0.32595,-0.36593,4.55377,30.72751,0.39274,-0.00184,0.00623,-0.68294,24.54476,1785.69583
VMC,2011-03-31,2011,Q1,45.53,41.32,-0.1496,1.2,4,-0.01459,-0.16832,-0.11234,-0.01405,-0.00659,-0.36286,1.20779,0.32924,-0.42403,3.77446,30.18667,0.15386,-0.00275,0.00243,-0.5895,86.73887,-32.55423
VMC,2011-06-30,2011,Q2,38.7,35.14,-0.2795,1.33,2,0.14365,0.02937,-0.01159,-0.0021,-0.00097,7.89069,2.04279,0.3447,-0.06288,5.42289,29.91273,-0.49613,0.00294,-0.0078,-3.96916,24.69432,135.06454
VMC,2011-09-30,2011,Q3,28.47,25.32,0.891,1.41,6,0.15219,0.08583,0.02624,0.00516,0.00238,4.44945,2.63455,0.33655,0.15381,5.87485,29.86198,0.6858,0.00634,0.01077,1.61872,17.08262,40.87623
VMC,2012-12-31,2012,Q4,51,47.88,-0.004,1.26,8,0.13018,0.01537,0.00572,0.00093,0.00043,27.858,2.25698,0.32941,0.0269,4.68175,28.9406,0.74662,0.0006,0.01211,0.37267,41.29191,256.79266
VMC,2013-09-30,2013,Q3,50.7,47.69,0.147,1.5,8,0.19541,0.11114,0.05084,0.01071,0.00498,5.98632,3.0698,0.30367,0.31498,6.24544,29.65402,1.90082,0.00523,0.03036,0.03124,12.63528,25.19149
VMC,2013-12-31,2013,Q4,59.4,54.7,0.1192,1.44,8,0.17251,0.07563,0.01335,0.00231,0.0011,-6.76584,3.18082,0.30541,0.06827,5.21717,30.20344,-0.47127,0.0013,-0.00772,0.14325,18.23851,45.26269
VMC,2014-03-31,2014,Q1,66.86,61.22,-0.0399,1.85,6,0.05935,-0.07259,0.094,0.01339,0.00686,-0.94547,3.09135,0.25494,0.40808,4.39125,30.8166,-0.39026,0.00784,-0.00661,0.12096,6.52527,-41.68797
VMC,2014-06-30,2014,Q2,64.05,58.78,-0.0543,1.77,7,0.22093,0.12903,0.0581,0.01125,0.00581,-0.9245,3.15389,0.25073,0.34594,6.0324,31.15683,-0.32403,0.00679,-0.0055,0.14234,10.30347,17.19949
VMC,2014-09-30,2014,Q3,62.24,55.59,0.0923,1.88,7,0.23929,0.16035,0.07663,0.01593,0.0083,1.10343,2.61674,0.24589,0.50191,6.62822,31.87553,0.56043,0.00947,0.00935,0.118,8.95852,13.50918
